"","X","ReleaseDate","Title","ProductionBudget","OpeningWeekend","DomesticBox.Office","WorldwideBox.Office","Trailer","MPAA_Rating_NC.17","MPAA_Rating_Not.Rated","MPAA_Rating_PG","MPAA_Rating_PG.13","MPAA_Rating_PG.13.fight..Rating.bulletin.2329..7.2.2014.","MPAA_Rating_R","Production_Method_Digital.Animation","Production_Method_Hand.Animation","Production_Method_Live.Action","Production_Method_Multiple.Production.Methods","Production_Method_Stop.Motion.Animation","Genre_Adventure","Genre_Black.Comedy","Genre_Comedy","Genre_Concert.Performance","Genre_Documentary","Genre_Drama","Genre_Horror","Genre_Multiple.Genres","Genre_Musical","Genre_Reality","Genre_Romantic.Comedy","Genre_Thriller.Suspense","Genre_Western","Running_Time","Keywords","Franchise","Production_Companies","Production_Countries","Source_Based.on.Comic.Graphic.Novel","Source_Based.on.Factual.Book.Article","Source_Based.on.Fiction.Book.Short.Story","Source_Based.on.Folk.Tale.Legend.Fairytale","Source_Based.on.Game","Source_Based.on.Movie","Source_Based.on.Musical.Group","Source_Based.on.Musical.or.Opera","Source_Based.on.Play","Source_Based.on.Real.Life.Events","Source_Based.on.Religious.Text","Source_Based.on.Short.Film","Source_Based.on.Song","Source_Based.on.Theme.Park.Ride","Source_Based.on.Toy","Source_Based.on.TV","Source_Based.on.Web.Series","Source_Compilation","Source_Original.Screenplay","Source_Remake","Source_Spin.Off","Creative_Type_Dramatization","Creative_Type_Factual","Creative_Type_Fantasy","Creative_Type_Historical.Fiction","Creative_Type_Kids.Fiction","Creative_Type_Multiple.Creative.Types","Creative_Type_Production.Countries.","Creative_Type_Science.Fiction","Creative_Type_Super.Hero","warner","Columbia","Universal_Pictures","Walt_Disney_Pictures","Marvel_Studios","Paramount_Pictures","Century_Fox","Relativity_Media","DreamWorks_Pictures","New_Line_Cinema","Dune_Entertainment","Canal_Plus","Regency_Enterprises","Lionsgate","BBC_Films","StudioCanal","Working_Title_Films","Blumhouse","BFI","France","Cine_Plus","Participant_Media","Village_Roadshow_Productions","Metro_Goldwyn_Mayer_Pictures","Year","month_Aug","month_Dec","month_Feb","month_Jan","month_Jul","month_Jun","month_Mar","month_May","month_Nov","month_Oct","month_Sep","month_Spr","Production_Countries.US","Production_Countries.NonUS"
"2387",2387,"Nov 25, 2011","The Artist",1.6e+07,204878,44667095,128256712,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,"Riches to Rags, Retro Black and White, Silent Film, Movie Business, Big Break, Performing Arts, Poverty, Relationships Gone Wrong, Suicide, Depression, Dancing, Animal Lead, Oscars Best Picture Winner, 2012 Oscars Best Picture Nominee",0,"Le Petit Reine, Studio 37, La Classe Americaine, JD Productions, France 3 Cinema, Jouror Productions, uFilm, Canal Plus","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2388",2388,"Nov 25, 2011","L'apollonide - souvenirs de…",NA,4766,19327,19327,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125,"Prostitution, Costume Drama, Epilogue, Intertitle, Split Screen, Non-Chronological, Dream Sequence, Sexual Fetishism, Sex Crimes, Voiceover/Narration, Terminal Illness",0,"Les Films du Lendemain, My New Picture, ARTE France, Canal Plus, Cinecinema, Centre National de la Cinematographie","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2389",2389,"Nov 18, 2011","The Heir Apparent: Largo Winch",NA,2830,10352,10352,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,"Adopted Family, Orphan, Falsely Accused, Corporate Malfeasance, Independent/Other Comics",0,"Pan-Europeenne, Wild Bunch, TFI Films, Casa Productions, Areneo Belgium, Sofica, Valor 7, Sgamai Cinema 1, Canal Plus","Belgium,Croatia,France",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2390",2390,"Nov 11, 2011","La conquête",NA,16273,74474,5103083,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,"Political, Biography, Infidelity, Second Wife, Relationships Gone Wrong",0,"Gaumont, Mandarin Cinema, Canal Plus, Multithematiques","France",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2391",2391,"Nov 11, 2011","Melancholia",9400000,257174,3030848,21817298,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,"Depression, End of the World, Intertitle, Disaster, Non-Chronological, Suicide, Wedding Day",0,"Zentropa Entertainments, Film i Vast, Memfis Film, Slot Machine, Liberator Productions, DR, ARTE France, SVT, Canal Plus, CNC, Cinecinema, Edition Video, Nordisk Film, TV Fond, Swedish Film Institute, Filmstiftung NRW","Denmark,France,Germany,Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2392",2392,"Oct 21, 2011","Le Havre",5500000,26363,611709,13480196,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,"Refugee, War, Political, Immigration, Culture Clash",0,"Sputnik, Pyramide Productions, Pandora Filmproduktion, ARTE France, Arte, ZDF, Canal Plus, Finnish Film Foundation, TV Fond, Centre National du Cinema, et de l'Image animée, YLE Finland, Cinecinema","Finland,France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2393",2393,"Aug 26, 2011","Sans queue ni tete",NA,678,8856,8856,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95,"Prostitution, Therapists / Therapy, Sexual Fetishism",0,"Canal Plus, Cinecinema, Liaison Cinematography","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2394",2394,"Aug 26, 2011","Colombiana",4e+07,10408176,36665854,72295262,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107,"Hitmen, Revenge, Organized Crime, Orphan, Foreign Language, Young Child Dealing with the Death of a Parent, Narcotics",0,"EuropaCorp, TF1 Film Productions, Grive Productions, Canal Plus, Cinecinema","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2395",2395,"Jul 29, 2011","A bout portant",NA,41031,708215,9230157,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84,"Foreign Language, Organized Crime, Kidnap, Rescue, Medical and Hospitals",0,"LGM Films, Gaumont, TFI Films, K.R. Productions, Nexus Factory, UFund, Canal Plus, TPS Star","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2396",2396,"Jul 22, 2011","Elle s'appelait Sarah",14500000,115708,7691700,25480031,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106,"Holocaust, World War II",0,"Hugo Productions, Studio 37, TF1 Droits Audiovisuels, France 2 Cinema, Canal Plus, TPS Star, France Television","France",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2397",2397,"May 13, 2011","L'Amour Fou",NA,37250,312494,1086580,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98,"LGBT, Foreign Language, Fashion, Romance, Widow/Widower, Biography",0,"Les Films du Lendemain, Les Films de Pierre, France 3 Cinema, Canal Plus, France Television","France",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2398",2398,"Mar 25, 2011","Miral",NA,66244,377014,377014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112,"Religious, Segments, Orphan, Foreign Language, Political, Terrorism",0,"Pathe, ER Productions, Eagle Pictures, India Take One Productions, Canal Plus, Cinecinema","France,India,Italy,Occupied Palestinian Territory",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2399",2399,"Mar 11, 2011","Copie conforme",NA,77937,1373975,5455736,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106,"Unnamed Character, Dysfunctional Family, Surprise Twist, Foreign Language, Romance, Writing and Writers",0,"MK2, Bibi Film, France 2 Cinema, Canal Plus, France Television, Centre National de la Cinematographie, RAI Cinema, Regione Toscana, Toscana Film Commission, Programme Media de la Communaute Europeenne, Artemis Prods, Patrick Quinet, Cofinova 6, Cinemage 4, Soficinema 5","Belgium,France,Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2400",2400,"Feb 25, 2011","Des Hommes et Des Dieux",5e+06,308895,3954651,46263525,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,122,"Religious, War, Medical and Hospitals, Political, Foreign Language",0,"Why Not Productions, Armada Films, France 3 Cinema, Cinemage 4, Cofinova 6, Soficinema 6, France Television, Canal Plus, Cinecinema, Centre National de la Cinematographie","France",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"2401",2401,"Dec 25, 2010","L'illusionniste",1.7e+07,38594,2231474,8609949,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,"Stage Magician, Unexpected Families, Foreign Language",0,"Django Films, Cine B, France 3 Cinema, Canal Plus, Cinecinema","France,United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2402",2402,"Dec 17, 2010","And Soon the Darkness",NA,NA,NA,86888,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91,"Foreign Language, Serial Killer, Kidnap, Culture Clash",0,"Abandon Pictures, RedRum Films, Sandbar Pictures, StudioCanal, Utópica Cine, Canal Plus, RTBF, Cinecinema","Argentina,France,United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2403",2403,"Nov 19, 2010","White Material",NA,34613,304020,304020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,"Descrimination",0,"Centre National du Cinema, TPS Star, Canal Plus, Les Films Terre Africaine, France 3 Cinema, Wild Bunch, Why Not Productions","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2404",2404,"Nov 3, 2010","Hors la loi",NA,NA,NA,1459269,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138,"Foreign Language, Political, War, World War II",0,"Tessalit Prods, Tassili Films, Novak Prods, Quinta Communications, Eagle Pictures, Canal Plus, l’Agence Algerienne pour le Rayonnement Culturel, RTBF, StudioCanal, France 2 Cinema, France 3 Cinema, Cofinova 6, A Plus Image, Cinemage 4, Uni Etoile 7","Algeria,France,Italy,Tunisia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2405",2405,"Sep 24, 2010","Enter the Void",1.6e+07,43651,337997,1467278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106,"Foreign Language, Hauntings, Non-Chronological, Foreign Language, Narcotics, Hauntings",0,"Filmforderungsanstalt, Minestere de la Culture et de la Communication, Eurimages, Canal Plus, Wild Bunch, BUF, Fidelite","France,Germany",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2406",2406,"Aug 6, 2010","The Oxford Murders",1e+07,1191,4803,17704131,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108,"Surprise Twist, Higher Education, Academics, Serial Killer",0,"Tornasol Films, Telecinco Cinema, La Fabrique de Films, Tele 5, Canal Plus","France,Spain,United Kingdom",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2407",2407,"Jan 30, 2009","Taken",2.5e+07,24717037,145000989,226941585,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91,NA,1,"EuropaCorp, M6 Films, Grive Productions, Canal Plus, TPS Star","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2408",2408,"Aug 29, 2008","Babylon A.D.",4.5e+07,9484627,22532572,70216497,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,"End of the World",0,"Babylon A.D., SAS, Babylon Films, StudioCanal, M6 Films, Canal Plus, Cinecinema","France",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2409",2409,"Dec 7, 2007","Revolver",NA,41820,84738,7880568,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Prison, Life on the Outside, Organized Crime, Gang Warfare, Surprise Twist, Imaginary Character, Voiceover/Narration, Slow Motion Scene, Prologue, Epilogue, Scene in End Credits",0,"EuropaCorp, Revolver Pictures Limited, Isle of Man Film, Canal Plus, TPS Star, Toff Guy Films","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2410",2410,"Oct 17, 2007","O Jerusalem",NA,31165,234480,2195669,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,"Les Films de l'Instant, Cinegram, Films 18 Ltd., Titania Produzioni, G.G. Israel Studios Ltd., France 2 Cinema, Forecast Pictures, VIP Medienfonds 3, VIP Medienfonds 4, Rising Star Productions, Box Films, Blue Rider Pictures, Canal Plus, Samuel Goldwyn Films","France,Greece,Israel,Italy,United Kingdom,United States",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2411",2411,"Sep 30, 2006","The Queen",1.5e+07,122014,56441711,128885873,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"Biography, Royalty",0,"Pathe Production, Granada Productions, Pathe Renn Productions, Bim Distribuzione, France 3 Cinema, Canal Plus","United Kingdom",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2412",2412,"May 13, 2005","Danny the Dog",4.3e+07,10900901,24537621,49037621,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,"Underground / Illegal Fighting",0,"Rogue Pictures, EuropaCorp, Danny the Dog Ltd, TF1 Film Productions, Qian Yian International, Canal Plus, Current Entertainment","France,United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2413",2413,"Jun 25, 2004","Two Brothers",7.2e+07,6144160,19176754,62176754,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109,"Animal Lead",0,"Pathe, Pathe Renn Productions, TF1 Film Productions, Two Brothers Productions, Canal Plus","France,United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2414",2414,"Jul 4, 2003","Swimming Pool",7800000,286950,10130108,24021282,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,"Foreign Language, Writer's Block, Writing and Writers",0,"Focus Features, Mars Films, Fidelite, France 2 Cinema, Gimages Films, Foz, Headforce Ltd, Canal Plus","France,United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2415",2415,"Nov 20, 1998","Waking Ned Devine",3e+06,148971,24793251,55193251,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,"Fox Searchlight Pictures, Tomboy Films, The Gruber Brothers, Mainstream S.A., Bonaparte Films, Canal Plus, Isle of Man Film Comission, Overseas Film Group","France,United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2416",2416,"May 9, 2014","Chef",NA,204961,31424004,46829309,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115,"Directing Yourself, Screenplay Written By the Star, Food, Fired, Workaholic, You Can't Go Home Again, Hispanic, Critic, Internet, Viral Video, Social Media, Split Screen, Road Trip, Divorced Couple Falling Back in Love, Intertitle, Scene in End Credits, Improvised, Digital Cinematography, Gastronomy",0,"Fairview Entertainment","United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2417",2417,"Dec 25, 2018","Vice",6e+07,NA,NA,NA,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,"Biography, Politicians, 2000s",0,"Plan B Entertainment, Gary Sanchez Productions, Annapurna Pictures","United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2418",2418,"Dec 14, 2018","If Beale Street Could Talk",NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119,"1970s, New York City, Harlem, African-American, Romance, Falsely Accused, Artists, Wrongfully Convicted, Newlyweds, First Time Parents, Slow Motion Scene, Prison",0,"Pastel, Plan B Entertainment, Annapurna Pictures","United States",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2419",2419,"Oct 12, 2018","Beautiful Boy",NA,218888,7424750,8113066,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112,"Addiction, Rehab / Former Addict, Same Role, Multiple Actors, Off the Wagon / Relapse",0,"Plan B Entertainment, Amazon Studios","United States",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2420",2420,"Jun 29, 2017","Okja",NA,NA,NA,2149732,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Early / Simultaneous Video on Demand release, Food, Corporate Malfeasance, 2000s, Animal Lead, South Korea, New York City, Rescue, Animal Rights, Twins, Prologue",0,"Netflix, Plan B Entertainment, Kate Street Picture Company, Lewis Pictures","Canada,Republic of Korea,United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2421",2421,"May 26, 2017","War Machine",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122,"War, Military Life, Satire, Anti-war, Afghanistan, Afghanistan War, Early / Simultaneous Video on Demand release",0,"Netflix, Plan B Entertainment","United States",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2422",2422,"Apr 14, 2017","The Lost City of Z",3e+07,110175,8574339,17122336,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,"Amazon Rainforest, 1920s, Romani / Gypsies, Explorer, Biography, Missing Person, 1910s, 1900s, On a Boat, Cannibalism",0,"Sierra Films, Affinity, Plan B Entertainment, Inferno","United States",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2423",2423,"Oct 21, 2016","Moonlight",1500000,402075,27854931,65245683,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111,"Coming of Age, LGBT, African-American, Miami, Closeted Homosexual, Autobiographical, 2017 Oscars Best Picture Nominee, Oscars Best Picture Winner, Hood Film",0,"A24, Plan B Entertainment","United States",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2424",2424,"Oct 7, 2016","Voyage of Time",NA,NA,NA,291594,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90,"Voiceover/Narration, Recut, Edutainment",0,"Sophisticated Films, Wild Bunch, Plan B Entertainment, IMAX Corporation, Sycamore Pictures","France,Germany,United States",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1
